"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAIMPMX","199203","846","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199204","857.433","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199205","788.452","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199206","904.867","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199207","829.903","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199208","856.839","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199209","755.233","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199210","828.645","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199211","762","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199212","929.871","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199213","830.153","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199301","858.29","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199302","807.286","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199303","843.742","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199304","831.967","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199305","917.323","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199306","986.833","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199307","942.871","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199308","862","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199309","928.933","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199310","1013.452","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199311","1116.267","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199312","909.387","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199313","918.584","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199401","971.161","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199402","967.464","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199403","1067.387","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199404","987.167","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199405","974.516","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199406","1040.233","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199407","926.323","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199408","894.032","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199409","1043","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
"PAIMPMX","199410","939.677","5","Petroleum Imports From Mexico","Thousand Barrels per Day"
